PLAYER_NAME,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR
Mack Calvin,Denver,Nuggets,DEN,21,G,72.0,165.0,Southern California,USA,1969.0,2.0,187.0,0.0,7.0,1.2,2.5,Career,1976,1980
Toumani Camara,Portland,Trail Blazers,POR,33,F,79.0,229.0,Dayton,Belgium,2023.0,2.0,52.0,1.0,11.3,5.8,2.2,Season,2023,2024
Dexter Cambridge,Dallas,Mavericks,DAL,30,F,79.0,224.0,Texas,USA,,,0.0,0.0,7.0,3.2,1.1,Career,1992,1992
Marcus Camby,Denver,Nuggets,DEN,23,C-F,83.0,240.0,Massachusetts,USA,1996.0,1.0,2.0,0.0,9.5,9.8,1.9,Career,1996,2012
Facundo Campazzo,Dallas,Mavericks,DAL,7,G,70.0,195.0,Murcia,Argentina,,,0.0,0.0,5.3,1.8,3.3,Career,2020,2022
Elden Campbell,Los Angeles,Lakers,LAL,41,C-F,84.0,279.0,Clemson,USA,1990.0,1.0,27.0,0.0,10.3,5.9,1.1,Career,1990,2004
Tony Campbell,Minnesota,Timberwolves,MIN,9,F,79.0,215.0,Ohio State,USA,1984.0,1.0,20.0,0.0,11.6,3.1,1.5,Career,1984,1994
Isaiah Canaan,Philadelphia,76ers,PHI,0,G,72.0,201.0,Murray State,USA,2013.0,2.0,34.0,0.0,8.1,1.9,1.9,Career,2013,2018
Devin Cannady,Orlando,Magic,ORL,30,G,74.0,183.0,Princeton,USA,2019.0,,0.0,0.0,6.5,0.8,0.8,Career,2020,2021
Larry Cannon,Philadelphia,76ers,PHI,14,G,76.0,195.0,La Salle,USA,1969.0,1.0,5.0,0.0,6.2,1.9,2.7,Career,1973,1973
Clint Capela,Atlanta,Hawks,ATL,15,C,82.0,256.0,Elan Chalon,Switzerland,2014.0,1.0,25.0,1.0,8.9,8.5,1.1,Season,2014,2024
Derrick Caracter,Los Angeles,Lakers,LAL,45,F,81.0,275.0,Texas-El Paso,USA,2010.0,2.0,58.0,0.0,2.0,1.0,0.2,Career,2010,2010
Brian Cardinal,Memphis,Grizzlies,MEM,35,F,80.0,240.0,Purdue,USA,2000.0,2.0,44.0,0.0,4.6,2.3,1.0,Career,2000,2011
Vernon Carey Jr.,Utah,Jazz,UTA,13,C,82.0,270.0,Duke,USA,2020.0,2.0,32.0,0.0,1.9,1.4,0.1,Career,2020,2022
Howie Carl,Washington,Wizards,WAS,10,G,69.0,160.0,DePaul,USA,1961.0,2.0,50.0,0.0,5.5,1.3,1.8,Career,1961,1961
Geno Carlisle,Portland,Trail Blazers,POR,4,G,75.0,200.0,California,USA,,,0.0,0.0,1.3,0.2,0.2,Career,2004,2004
Rick Carlisle,Boston,Celtics,BOS,12,G,77.0,210.0,Virginia,USA,1984.0,2.0,70.0,0.0,2.2,0.8,1.1,Career,1984,1989
Al Carlson,Oklahoma City,Thunder,OKC,35,C,83.0,235.0,Oregon,USA,,,0.0,0.0,2.6,2.6,0.5,Career,1975,1975
Branden Carlson,Oklahoma City,Thunder,OKC,15,C,84.0,220.0,Utah,USA,,,0.0,1.0,3.8,1.7,0.4,Season,2024,2024
Don Carlson,Los Angeles,Lakers,LAL,15,G,72.0,170.0,Minnesota,USA,,,0.0,0.0,8.0,1.7,1.8,Career,1946,1950
Bob Carney,Los Angeles,Lakers,LAL,18,C,75.0,170.0,Bradley,USA,1954.0,2.0,47.0,0.0,3.6,2.4,0.8,Career,1954,1954
Rodney Carney,Philadelphia,76ers,PHI,25,F,79.0,205.0,Memphis,USA,2006.0,1.0,16.0,0.0,5.9,2.0,0.4,Career,2006,2010
Bob Carpenter,Detroit,Pistons,DET,15,F,77.0,200.0,Texas A&M-Commerce,USA,,,0.0,0.0,7.7,4.1,1.4,Career,1949,1950
Antoine Carr,Atlanta,Hawks,ATL,55,F,81.0,270.0,Wichita State,USA,1983.0,1.0,8.0,0.0,9.3,3.4,1.1,Career,1984,1999
Austin Carr,Cleveland,Cavaliers,CLE,34,G,76.0,200.0,Notre Dame,USA,1971.0,1.0,1.0,0.0,15.4,2.9,2.8,Career,1971,1980
Chris Carr,Minnesota,Timberwolves,MIN,43,G,78.0,220.0,Southern Illinois,USA,1995.0,2.0,56.0,0.0,6.7,2.2,1.0,Career,1995,2000
Cory Carr,Chicago,Bulls,CHI,21,G,76.0,210.0,Texas Tech,USA,1998.0,2.0,49.0,0.0,4.1,1.2,1.6,Career,1998,1998
Kenny Carr,Portland,Trail Blazers,POR,34,F,79.0,220.0,North Carolina State,USA,1977.0,1.0,6.0,0.0,11.6,7.4,1.4,Career,1977,1986
M.L. Carr,Boston,Celtics,BOS,30,F,78.0,205.0,Guilford,USA,1973.0,2.0,76.0,0.0,9.7,4.3,1.8,Career,1976,1984
Bob Carrington,Brooklyn,Nets,BKN,30,G,78.0,195.0,Boston College,USA,1976.0,2.0,28.0,0.0,8.2,2.3,1.5,Career,1977,1979
Bub Carrington,Washington,Wizards,WAS,8,G,76.0,190.0,Pittsburgh,USA,2024.0,1.0,14.0,1.0,9.8,4.2,4.4,Season,2024,2024
DeMarre Carroll,Atlanta,Hawks,ATL,9,F,78.0,215.0,Missouri,USA,2009.0,1.0,27.0,0.0,8.9,4.2,1.3,Career,2009,2019
Joe Barry Carroll,Golden State,Warriors,GSW,2,C,84.0,225.0,Purdue,USA,1980.0,1.0,1.0,0.0,17.7,7.7,1.8,Career,1980,1990
Matt Carroll,Charlotte,Hornets,CHA,33,G,78.0,212.0,Notre Dame,USA,,,0.0,0.0,6.6,1.9,0.7,Career,2003,2012
Jimmy Carruth,Milwaukee,Bucks,MIL,40,F,82.0,265.0,Virginia Tech,USA,,,0.0,0.0,1.3,1.0,0.0,Career,1996,1996
Anthony Carter,Miami,Heat,MIA,25,G,74.0,195.0,Hawaii,USA,,,0.0,0.0,4.8,2.1,3.8,Career,1999,2011
Butch Carter,Indiana,Pacers,IND,12,G,77.0,180.0,Indiana,USA,1980.0,2.0,37.0,0.0,8.7,1.5,1.9,Career,1980,1985
Devin Carter,Sacramento,Kings,SAC,22,G,74.0,195.0,Providence,USA,2024.0,1.0,13.0,1.0,3.8,2.1,1.1,Season,2024,2024
Fred Carter,Philadelphia,76ers,PHI,5,G,75.0,185.0,Mount St. Mary's,USA,1969.0,2.0,43.0,0.0,15.2,3.9,3.5,Career,1969,1976
George Carter,Detroit,Pistons,DET,12,F,76.0,210.0,St. Bonaventure,USA,1967.0,2.0,81.0,0.0,3.0,0.0,1.0,Career,1967,1967
Howard Carter,Denver,Nuggets,DEN,32,G,77.0,215.0,Louisiana State,USA,1983.0,1.0,15.0,0.0,5.3,1.3,1.1,Career,1983,1984
Jevon Carter,Chicago,Bulls,CHI,5,G,73.0,200.0,West Virginia,USA,2018.0,2.0,32.0,1.0,4.3,1.1,1.1,Season,2018,2024
Maurice Carter,New Orleans,Pelicans,NOP,5,G,77.0,210.0,Louisiana State,USA,,,0.0,0.0,4.2,1.1,0.4,Career,2002,2003
Reggie Carter,New York,Knicks,NYK,35,G,75.0,175.0,St. John's (NY),USA,1979.0,2.0,27.0,0.0,3.5,1.2,1.5,Career,1980,1981
Ron Carter,Los Angeles,Lakers,LAL,13,G,77.0,190.0,Virginia Military Institute,USA,1978.0,2.0,26.0,0.0,3.0,1.1,0.6,Career,1978,1979
Vince Carter,Toronto,Raptors,TOR,15,G-F,78.0,220.0,North Carolina,USA,1998.0,1.0,5.0,0.0,16.7,4.3,3.1,Career,1998,2019
Wendell Carter Jr.,Orlando,Magic,ORL,34,C-F,82.0,270.0,Duke,USA,2018.0,1.0,7.0,1.0,9.1,7.2,2.0,Season,2018,2024
Michael Carter-Williams,Orlando,Magic,ORL,11,G,77.0,190.0,Syracuse,USA,2013.0,1.0,11.0,0.0,10.2,4.3,4.3,Career,2013,2022
D.J. Carton,Toronto,Raptors,TOR,3,G,75.0,200.0,Marquette,USA,,,0.0,0.0,0.8,1.0,0.8,Season,2023,2024
Bill Cartwright,New York,Knicks,NYK,24,C,85.0,245.0,San Francisco,USA,1979.0,1.0,3.0,0.0,13.2,6.3,1.4,Career,1979,1994
Jay Carty,Los Angeles,Lakers,LAL,52,F,79.0,220.0,Oregon State,USA,1962.0,2.0,46.0,0.0,2.7,2.1,0.4,Career,1968,1968
Alex Caruso,Oklahoma City,Thunder,OKC,9,G,77.0,186.0,Texas A&M,USA,,,0.0,1.0,7.1,2.9,2.5,Season,2017,2024
Cornelius Cash,Detroit,Pistons,DET,45,F,80.0,215.0,Bowling Green,USA,1975.0,2.0,24.0,0.0,3.5,2.7,0.2,Career,1976,1976
Sam Cassell,Milwaukee,Bucks,MIL,28,G,75.0,185.0,Florida State,USA,1993.0,1.0,24.0,0.0,15.7,3.2,6.0,Career,1993,2007
Omri Casspi,Sacramento,Kings,SAC,18,F,81.0,225.0,Maccabi Tel Aviv,Israel,2009.0,1.0,23.0,0.0,7.9,4.0,1.1,Career,2009,2018
Stephon Castle,San Antonio,Spurs,SAS,5,G,78.0,215.0,Connecticut,USA,2024.0,1.0,4.0,1.0,14.7,3.7,4.1,Season,2024,2024
Colin Castleton,Toronto,Raptors,TOR,11,C,82.0,250.0,Florida,USA,,,0.0,1.0,4.7,4.7,1.1,Season,2023,2024
Harvey Catchings,Milwaukee,Bucks,MIL,42,C,81.0,218.0,Hardin-Simmons,USA,1974.0,2.0,42.0,0.0,3.2,5.0,0.8,Career,1974,1984
Terry Catledge,Washington,Wizards,WAS,33,F,80.0,220.0,South Alabama,USA,1985.0,1.0,21.0,0.0,12.7,6.4,0.9,Career,1985,1992
Sid Catlett,Sacramento,Kings,SAC,43,F,78.0,230.0,Notre Dame,USA,1971.0,2.0,55.0,0.0,0.7,0.4,0.1,Career,1971,1971
Kelvin Cato,Houston,Rockets,HOU,26,C,83.0,275.0,Iowa State,USA,1997.0,1.0,15.0,0.0,5.5,5.3,0.5,Career,1997,2006
Bobby Cattage,Utah,Jazz,UTA,45,F,81.0,250.0,Auburn,USA,1981.0,2.0,165.0,0.0,3.1,1.4,0.1,Career,1981,1985
Willie Cauley-Stein,Philadelphia,76ers,PHI,0,C,84.0,240.0,Kentucky,USA,2015.0,1.0,6.0,0.0,8.7,5.9,1.4,Career,2015,2022
Troy Caupain,Orlando,Magic,ORL,3,G,76.0,210.0,Cincinnati,USA,,,0.0,0.0,2.5,0.8,1.0,Career,2018,2018
Duane Causwell,Sacramento,Kings,SAC,4,C,84.0,255.0,Temple,USA,1990.0,1.0,18.0,0.0,4.9,4.2,0.4,Career,1990,2002
Tyler Cavanaugh,Atlanta,Hawks,ATL,34,F,81.0,238.0,George Washington,USA,,,0.0,0.0,3.8,2.7,0.6,Career,2017,2018
Ron Cavenall,New York,Knicks,NYK,40,C,85.0,230.0,Texas Southern,USA,,,0.0,0.0,1.4,2.9,0.3,Career,1984,1988
Ahmad Caver,Indiana,Pacers,IND,12,G,74.0,174.0,Old Dominion,USA,2019.0,,0.0,0.0,2.0,0.0,0.0,Career,2021,2021
Malcolm Cazalon,Detroit,Pistons,DET,20,G,78.0,185.0,Mega Basket,France,,,0.0,0.0,0.0,0.0,0.0,Career,2023,2023
Cedric Ceballos,Phoenix,Suns,PHX,23,F,79.0,220.0,California State-Fullerton,USA,1990.0,2.0,48.0,0.0,14.3,5.3,1.2,Career,1990,2000
John Celestand,Los Angeles,Lakers,LAL,20,G,75.0,190.0,Villanova,USA,1999.0,2.0,30.0,0.0,2.3,0.7,1.3,Career,1999,2002
Al Cervi,Philadelphia,76ers,PHI,15,G,71.0,170.0,East HS (NY),USA,,,0.0,0.0,7.9,1.8,3.2,Career,1949,1952
Lionel Chalmers,LA,Clippers,LAC,0,G,72.0,180.0,Xavier,USA,2004.0,2.0,33.0,0.0,3.1,0.9,1.4,Career,2004,2004
Mario Chalmers,Miami,Heat,MIA,6,G,74.0,190.0,Kansas,USA,2008.0,2.0,34.0,0.0,8.9,2.5,3.7,Career,2008,2017
Bill Chamberlain,Phoenix,Suns,PHX,24,F,78.0,188.0,North Carolina,USA,1972.0,2.0,43.0,0.0,5.5,2.9,1.3,Career,1973,1973
Wilt Chamberlain,Golden State,Warriors,GSW,13,C,85.0,250.0,Kansas,USA,1959.0,,0.0,0.0,30.1,22.9,4.4,Career,1959,1972
Jerry Chambers,Phoenix,Suns,PHX,40,F,77.0,185.0,Utah,USA,1966.0,1.0,7.0,0.0,8.1,3.1,0.8,Career,1966,1971
Tom Chambers,Oklahoma City,Thunder,OKC,24,F,82.0,220.0,Utah,USA,1981.0,1.0,8.0,0.0,18.1,6.1,2.1,Career,1981,1997
Julian Champagnie,San Antonio,Spurs,SAS,30,F,79.0,217.0,St. John's,USA,,,0.0,1.0,9.9,3.9,1.4,Season,2022,2024
Justin Champagnie,Washington,Wizards,WAS,9,G-F,78.0,206.0,Pittsburgh,USA,,,0.0,1.0,8.8,5.7,1.0,Season,2021,2024
Mike Champion,Oklahoma City,Thunder,OKC,41,F,82.0,230.0,Gonzaga,USA,,,0.0,0.0,0.0,0.0,0.0,Career,1988,1988
Kennedy Chandler,Memphis,Grizzlies,MEM,1,G,71.0,170.0,Tennessee,USA,2022.0,2.0,38.0,0.0,2.2,1.1,1.6,Career,2022,2022
Tyson Chandler,New York,Knicks,NYK,6,C,84.0,235.0,Dominguez HS (CA),USA,2001.0,1.0,2.0,0.0,8.2,9.0,0.8,Career,2001,2019
Wilson Chandler,Denver,Nuggets,DEN,21,F,80.0,235.0,DePaul,USA,2007.0,1.0,23.0,0.0,12.5,5.3,1.8,Career,2007,2019
Don Chaney,Boston,Celtics,BOS,12,G,77.0,210.0,Houston,USA,1968.0,1.0,12.0,0.0,8.4,3.9,2.1,Career,1968,1979
Rex Chapman,Phoenix,Suns,PHX,3,G,76.0,195.0,Kentucky,USA,1988.0,1.0,8.0,0.0,14.6,2.5,2.7,Career,1988,1999
Len Chappell,New York,Knicks,NYK,25,F,80.0,240.0,Wake Forest,USA,1962.0,1.0,4.0,0.0,9.5,5.3,0.7,Career,1962,1970
Ken Charles,LA,Clippers,LAC,44,G,75.0,180.0,Fordham,USA,1973.0,2.0,38.0,0.0,8.5,2.0,2.5,Career,1973,1977
Lorenzo Charles,Atlanta,Hawks,ATL,43,F,79.0,225.0,North Carolina State,USA,1985.0,2.0,41.0,0.0,3.4,1.1,0.2,Career,1985,1985
Joe Chealey,Charlotte,Hornets,CHA,31,G,75.0,190.0,College of Charleston,USA,2018.0,,0.0,0.0,0.8,0.0,0.4,Career,2018,2019
Calbert Cheaney,Washington,Wizards,WAS,40,G-F,79.0,210.0,Indiana,USA,1993.0,1.0,6.0,0.0,9.5,3.2,1.7,Career,1993,2005
Zylan Cheatham,New Orleans,Pelicans,NOP,45,F,77.0,220.0,Arizona State,USA,,,0.0,0.0,2.4,1.8,0.6,Career,2019,2021
Maurice Cheeks,Philadelphia,76ers,PHI,10,G,73.0,180.0,West Texas A&M,USA,1978.0,2.0,36.0,0.0,11.1,2.8,6.7,Career,1978,1992
Phil Chenier,Washington,Wizards,WAS,15,G,75.0,180.0,California,USA,,,0.0,0.0,17.2,3.6,3.0,Career,1971,1980
Derrick Chievous,Houston,Rockets,HOU,33,F,79.0,195.0,Missouri,USA,1988.0,1.0,16.0,0.0,7.1,2.4,0.7,Career,1988,1990
Pete Chilcutt,Memphis,Grizzlies,MEM,24,F,82.0,245.0,North Carolina,USA,1991.0,1.0,27.0,0.0,4.3,3.3,0.8,Career,1991,1999
Josh Childress,Atlanta,Hawks,ATL,1,F,80.0,210.0,Stanford,USA,2004.0,1.0,6.0,0.0,9.1,4.7,1.6,Career,2004,2013
Randolph Childress,Portland,Trail Blazers,POR,12,G,74.0,188.0,Wake Forest,USA,1995.0,1.0,19.0,0.0,2.4,0.5,1.0,Career,1995,1996
Chris Childs,New York,Knicks,NYK,12,G,75.0,195.0,Boise State,USA,,,0.0,0.0,6.9,2.4,4.9,Career,1994,2002
Chris Chiozza,Brooklyn,Nets,BKN,2,G,71.0,175.0,Florida,USA,,,0.0,0.0,3.3,1.3,2.4,Career,2018,2021
Leroy Chollet,Philadelphia,76ers,PHI,11,F,74.0,190.0,Canisius,USA,,,0.0,0.0,2.9,1.1,0.8,Career,1949,1950
Ulrich Chomche,Toronto,Raptors,TOR,22,C,83.0,235.0,NBA Global Academy,Cameroon,2024.0,2.0,57.0,1.0,0.7,1.1,0.3,Season,2024,2024
Jim Chones,Cleveland,Cavaliers,CLE,9,C,83.0,220.0,Marquette,USA,1973.0,2.0,31.0,0.0,12.3,8.3,1.7,Career,1974,1981
Marquese Chriss,Dallas,Mavericks,DAL,35,F,81.0,240.0,Washington,USA,2016.0,1.0,8.0,0.0,7.6,4.7,1.0,Career,2016,2021
Fred Christ,New York,Knicks,NYK,9,G,76.0,210.0,Fordham,USA,,,0.0,0.0,3.3,1.3,1.2,Career,1954,1954
Cal Christensen,Sacramento,Kings,SAC,18,F,77.0,210.0,Toledo,USA,1950.0,2.0,0.0,0.0,5.2,5.5,1.6,Career,1950,1954
Bob Christian,Atlanta,Hawks,ATL,31,C,82.0,255.0,Grambling,USA,1969.0,2.0,109.0,0.0,3.8,4.1,0.8,Career,1970,1973
Cam Christie,LA,Clippers,LAC,12,G,78.0,190.0,Minnesota,USA,2024.0,2.0,46.0,1.0,1.4,0.9,0.5,Season,2024,2024
Doug Christie,Sacramento,Kings,SAC,13,G-F,78.0,205.0,Pepperdine,USA,1992.0,1.0,17.0,0.0,11.2,4.1,3.6,Career,1992,2006
Max Christie,Dallas,Mavericks,DAL,0,G,77.0,190.0,Michigan State,USA,2022.0,2.0,35.0,1.0,9.6,3.3,1.9,Season,2022,2024
Dionte Christmas,Phoenix,Suns,PHX,25,G,77.0,205.0,Temple,USA,,,0.0,0.0,2.3,1.2,0.3,Career,2013,2013
Rakeem Christmas,Indiana,Pacers,IND,25,F,81.0,250.0,Syracuse,USA,2015.0,2.0,36.0,0.0,2.1,1.9,0.1,Career,2015,2016
Semaj Christon,Oklahoma City,Thunder,OKC,6,G,75.0,190.0,Xavier,USA,2014.0,2.0,55.0,0.0,2.9,1.4,2.0,Career,2016,2016
Josh Christopher,Miami,Heat,MIA,8,G,76.0,215.0,Arizona State,USA,2021.0,1.0,24.0,1.0,2.0,0.6,0.6,Season,2021,2024
Robert Churchwell,Golden State,Warriors,GSW,21,F,78.0,195.0,Georgetown,USA,,,0.0,0.0,1.5,0.8,0.3,Career,1995,1995
Sidy Cissoko,Portland,Trail Blazers,POR,25,G,78.0,200.0,NBA G League Ignite,France,2023.0,2.0,44.0,1.0,1.5,1.0,0.7,Season,2023,2024
Archie Clark,Philadelphia,76ers,PHI,11,G,74.0,175.0,Minnesota,USA,1966.0,2.0,37.0,0.0,16.3,3.3,4.8,Career,1966,1975
Carlos Clark,Boston,Celtics,BOS,40,G,76.0,210.0,Mississippi,USA,1983.0,2.0,91.0,0.0,2.4,0.9,0.7,Career,1983,1984
Earl Clark,Orlando,Magic,ORL,55,F,82.0,234.0,Louisville,USA,2009.0,1.0,14.0,0.0,4.4,3.0,0.5,Career,2009,2014
Gary Clark,New Orleans,Pelicans,NOP,12,F,78.0,225.0,Cincinnati,USA,,,0.0,0.0,3.1,2.5,0.5,Career,2018,2021
Ian Clark,Golden State,Warriors,GSW,2,G,75.0,175.0,Belmont,USA,,,0.0,0.0,5.6,1.3,1.2,Career,2013,2018
Jaylen Clark,Minnesota,Timberwolves,MIN,22,G,76.0,205.0,UCLA,USA,2023.0,2.0,53.0,1.0,4.1,1.3,0.7,Season,2023,2024
Keon Clark,Denver,Nuggets,DEN,13,C-F,83.0,221.0,UNLV,USA,1998.0,1.0,13.0,0.0,8.2,5.9,0.9,Career,1998,2003
Brandon Clarke,Memphis,Grizzlies,MEM,15,F,80.0,215.0,Gonzaga,Canada,2019.0,1.0,21.0,1.0,8.3,5.1,1.0,Season,2019,2024
Coty Clarke,Boston,Celtics,BOS,63,F,79.0,225.0,Arkansas,USA,,,0.0,0.0,2.0,0.3,0.0,Career,2015,2015
Jordan Clarkson,Utah,Jazz,UTA,0,G,75.0,194.0,Missouri,USA,2014.0,2.0,46.0,1.0,16.2,3.2,3.7,Season,2014,2024
Gian Clavell,Dallas,Mavericks,DAL,8,G,76.0,185.0,Colorado State,Puerto Rico,,,0.0,0.0,2.9,1.0,0.4,Career,2017,2017
Victor Claver,Portland,Trail Blazers,POR,18,F,81.0,224.0,Valencia,Spain,2009.0,1.0,22.0,0.0,3.2,2.2,0.7,Career,2012,2014
Charles Claxton,Boston,Celtics,BOS,51,C,84.0,265.0,Georgia,USA,1994.0,2.0,50.0,0.0,0.7,0.7,0.0,Career,1995,1995
Nic Claxton,Brooklyn,Nets,BKN,33,C,83.0,215.0,Georgia,USA,2019.0,2.0,31.0,1.0,10.3,7.4,2.2,Season,2019,2024
Speedy Claxton,Golden State,Warriors,GSW,12,G,71.0,170.0,Hofstra,USA,2000.0,1.0,20.0,0.0,9.3,2.5,4.3,Career,2001,2008
Jim Cleamons,Cleveland,Cavaliers,CLE,35,G,75.0,185.0,Ohio State,USA,1971.0,1.0,13.0,0.0,8.3,3.0,3.9,Career,1971,1979
Mateen Cleaves,Detroit,Pistons,DET,24,G,74.0,210.0,Michigan State,USA,2000.0,1.0,14.0,0.0,3.6,1.0,1.9,Career,2000,2005
John Clemens,Oklahoma City,Thunder,OKC,40,F,78.0,210.0,Ohio Wesleyan,USA,1965.0,2.0,19.0,0.0,6.7,3.2,1.1,Career,1965,1975
Chris Clemons,Houston,Rockets,HOU,3,G,69.0,180.0,Campbell University,USA,,,0.0,0.0,4.9,0.9,0.8,Career,2019,2019
Antonius Cleveland,Dallas,Mavericks,DAL,3,G,77.0,195.0,S.E. Missouri,USA,,,0.0,0.0,1.2,0.8,0.1,Career,2017,2019
Nat Clifton,New York,Knicks,NYK,24,C,78.0,220.0,Xavier of Louisiana,USA,,,0.0,0.0,10.0,8.2,2.5,Career,1950,1957
Donovan Clingan,Portland,Trail Blazers,POR,23,C,86.0,280.0,Connecticut,USA,2024.0,1.0,7.0,1.0,6.5,7.9,1.1,Season,2024,2024
Bill Closs,Golden State,Warriors,GSW,14,F,78.0,195.0,Rice,USA,,,0.0,0.0,9.0,5.0,1.9,Career,1949,1951
Keith Closs,LA,Clippers,LAC,33,C,87.0,212.0,Central Connecticut State,USA,,,0.0,0.0,3.9,2.9,0.3,Career,1997,2000
Noah Clowney,Brooklyn,Nets,BKN,21,F-C,81.0,210.0,Alabama,USA,2023.0,1.0,21.0,1.0,9.1,3.9,0.9,Season,2023,2024
Marion Cluggish,New York,Knicks,NYK,3,C,82.0,235.0,Kentucky,USA,,,0.0,0.0,4.4,0.0,0.4,Career,1946,1946
Ben Clyde,Boston,Celtics,BOS,33,F,79.0,198.0,Florida State,USA,1974.0,2.0,89.0,0.0,2.8,1.6,0.2,Career,1974,1974
Amir Coffey,LA,Clippers,LAC,7,G-F,79.0,210.0,Minnesota,USA,,,0.0,1.0,9.7,2.2,1.1,Season,2019,2024
Richard Coffey,Minnesota,Timberwolves,MIN,33,G,78.0,212.0,Minnesota,USA,,,0.0,0.0,1.3,1.5,0.1,Career,1990,1990
Fred Cofield,New York,Knicks,NYK,11,G,75.0,190.0,Eastern Michigan,USA,1985.0,2.0,73.0,0.0,3.4,1.0,1.7,Career,1985,1986
John Coker,Washington,Wizards,WAS,51,C,84.0,253.0,Boise State,USA,,,0.0,0.0,1.6,1.2,0.1,Career,1995,2000
Norris Cole,Miami,Heat,MIA,30,G,74.0,175.0,Cleveland State,USA,2011.0,1.0,28.0,0.0,7.0,2.0,2.7,Career,2011,2016
Ben Coleman,Philadelphia,76ers,PHI,51,F,81.0,235.0,Maryland,USA,1984.0,2.0,37.0,0.0,6.6,4.1,0.6,Career,1986,1993
Derrick Coleman,Brooklyn,Nets,BKN,44,C-F,82.0,270.0,Syracuse,USA,1990.0,1.0,1.0,0.0,16.5,9.3,2.5,Career,1990,2004
E.C. Coleman,Utah,Jazz,UTA,12,F,80.0,225.0,Houston Baptist,USA,1973.0,2.0,51.0,0.0,7.2,6.0,1.3,Career,1973,1978
Jack Coleman,Sacramento,Kings,SAC,11,F,79.0,195.0,Louisville,USA,1949.0,2.0,0.0,0.0,10.6,9.2,2.8,Career,1949,1957
Norris Coleman,LA,Clippers,LAC,45,F,80.0,210.0,Kansas State,USA,1987.0,2.0,38.0,0.0,5.3,2.8,0.4,Career,1987,1987
Bimbo Coles,Miami,Heat,MIA,12,G,74.0,182.0,Virginia Tech,USA,1990.0,2.0,40.0,0.0,7.8,2.1,3.9,Career,1990,2003
Isaiah Collier,Utah,Jazz,UTA,13,G,75.0,210.0,Southern California,USA,2024.0,1.0,29.0,1.0,8.7,3.3,6.3,Season,2024,2024
Jason Collier,Atlanta,Hawks,ATL,40,C,84.0,260.0,Georgia Tech,USA,2000.0,1.0,15.0,0.0,5.6,2.9,0.3,Career,2000,2004
Art Collins,Atlanta,Hawks,ATL,44,G,76.0,185.0,St. Thomas (FL),USA,1976.0,2.0,103.0,0.0,3.2,1.4,0.9,Career,1980,1980
Don Collins,Washington,Wizards,WAS,12,G,78.0,190.0,Washington State,USA,1980.0,1.0,18.0,0.0,9.8,2.8,1.8,Career,1980,1986
Doug Collins,Philadelphia,76ers,PHI,20,G,78.0,180.0,Illinois State,USA,1973.0,1.0,1.0,0.0,17.9,3.2,3.3,Career,1973,1980
James Collins,LA,Clippers,LAC,32,G,76.0,196.0,Florida State,USA,1997.0,2.0,36.0,0.0,2.6,0.6,0.1,Career,1997,1997
Jarron Collins,Utah,Jazz,UTA,20,C,83.0,249.0,Stanford,USA,2001.0,2.0,52.0,0.0,3.9,2.9,0.8,Career,2001,2010
Jason Collins,Brooklyn,Nets,BKN,98,C,84.0,255.0,Stanford,USA,2001.0,1.0,18.0,0.0,3.6,3.7,0.9,Career,2001,2013
Jimmy Collins,Chicago,Bulls,CHI,22,G,74.0,175.0,New Mexico State,USA,1970.0,1.0,11.0,0.0,3.8,0.9,0.9,Career,1970,1971
John Collins,Utah,Jazz,UTA,20,F-C,81.0,226.0,Wake Forest,USA,2017.0,1.0,19.0,1.0,19.0,8.2,2.0,Season,2017,2024
Mardy Collins,New York,Knicks,NYK,25,G,78.0,220.0,Temple,USA,2006.0,1.0,29.0,0.0,3.9,1.8,1.7,Career,2006,2009
Sherron Collins,Charlotte,Hornets,CHA,11,G,71.0,205.0,Kansas,USA,,,0.0,0.0,0.9,0.3,0.4,Career,2010,2010
Yuri Collins,Golden State,Warriors,GSW,12,G,72.0,190.0,St. Louis,USA,,,0.0,0.0,1.0,1.5,2.0,Season,2024,2024
Zach Collins,Chicago,Bulls,CHI,12,F-C,83.0,250.0,Gonzaga,USA,2017.0,1.0,10.0,1.0,6.4,4.5,1.7,Season,2017,2024
Kyle Collinsworth,Dallas,Mavericks,DAL,8,G,78.0,210.0,Brigham Young,USA,2016.0,,0.0,0.0,3.2,3.3,1.8,Career,2017,2017
Darren Collison,Los Angeles,Lakers,LAL,2,G,72.0,175.0,UCLA,USA,2009.0,1.0,21.0,0.0,12.5,2.7,5.0,Career,2009,2021
Nick Collison,Oklahoma City,Thunder,OKC,4,F-C,82.0,255.0,Kansas,USA,2003.0,1.0,12.0,0.0,5.9,5.2,1.0,Career,2003,2017
Joe Colone,New York,Knicks,NYK,18,F,77.0,210.0,Bloomsburg,USA,,,0.0,0.0,5.5,0.0,0.6,Career,1948,1948
Bonzie Colson,Milwaukee,Bucks,MIL,50,F,78.0,225.0,Notre Dame,USA,,,0.0,0.0,4.9,3.8,0.4,Career,2018,2018
